danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,popularity,track_name,track_artist,track_id
0.657,0.612,1,-14.357,1,0.102,0.0782,0.785,0.0909,0.894,177.796,172778,FALSE,0,Mi corazón Yora Por Ti,Sikatris,0VDgN47ligQ3F3MEQR1HqW
0.722,0.441,7,-14.076,1,0.0349,0.000689,3.68E-05,0.799,0.104,97.99,125510,FALSE,0,Mi Vida Sinti Es Un Infierno,Sikatris,0vLKtedJflEzqH5pcxUBKm
0.712,0.404,11,-15.574,0,0.111,0.000932,0.829,0.0694,0.947,150.039,107200,FALSE,0,Siempre Me Ganas Mi corazón,Sikatris,124QvABAG98o0kVCAISHEv
0.608,0.836,3,-13.433,0,0.0676,0.601,0.792,0.0978,0.966,196.009,176326,FALSE,0,Siempre Te Quiero,Sikatris,0pdKTv9RkQ1TLCxR63BEG1
0.777,0.309,0,-13.194,1,0.0546,0.000802,0.814,0.117,0.437,105.006,114286,FALSE,0,Sufri Por Tu Amor,Sikatris,45fC60dP8iKBcta7u19AcC
0.588,0.768,9,-6.996,1,0.0503,0.000601,3.15E-05,0.158,0.26,92.472,100030,TRUE,0,Asshole,Rifa,7912EsccEK6TQDKRMcuoEC
0.86,0.67,5,-5.844,1,0.041,0.017,0.000212,0.331,0.25,122.026,212375,FALSE,0,冬至,生蓝,1oKvSaFuOJ1FOW2D5POXqN
0.792,0.672,2,-10.58,1,0.242,0.000489,0,0.172,0.295,143.943,118560,TRUE,0,I bEg YoUr pArDoN,Tree1600,6iSdRJVvb09kgUO0Fg0buV
0.781,0.419,1,-10.364,0,0.0608,0.19,0.004,0.0883,0.231,134.016,178351,TRUE,0,Gravy,Saint James,6WjRlwVzCiBBX86kFLULpO
0.789,0.649,4,-11.275,1,0.285,0.499,9.27E-05,0.164,0.556,80.035,124783,TRUE,0,Saint Savage Mode,Saint James,2IpEESOWPezncjPMxL1LwN
0.796,0.519,2,-11.865,1,0.334,0.188,0,0.23,0.336,76.051,151602,TRUE,0,Pittsburgh Crowd,Saint James,1NRNu66P1aJDrmvL2qmTMw
0.443,0.751,5,-4.796,0,0.0794,0.0167,0.00081,0.358,0.137,59.853,145959,TRUE,0,Tre Jones,Saint James,74zlexWrKPDMylsDBHMba8
0.567,0.395,8,-8.852,1,0.136,0.949,0.131,0.118,0.262,110.143,82081,TRUE,0,My Own,Saint James,0Ba0MEPOVUruzXrp3yzCUX
0.817,0.414,7,-13.278,1,0.333,0.385,0.00702,0.0836,0.395,77.943,126338,FALSE,0,Shadow Walker,Saint James,32oDgsF8l4jt5uQe2kfuPV
0.859,0.37,10,-11.816,0,0.102,0.319,1.36E-05,0.105,0.35,103.963,335875,TRUE,0,Overdose,Saint James,39G9gRSxx3ZXzso1h9Mvtx
0.874,0.291,11,-9.798,0,0.0672,0.000115,0.354,0.0409,0.241,124.006,218475,FALSE,0,Bacon Pancakes,Saint James,14cY3X8CU7T4CGDZKgUiev
0.779,0.629,11,-8.71,0,0.141,0.05,0.682,0.0661,0.721,92.975,160030,TRUE,0,Peaches,Saint James,4ZTgJbTEBflG9JG5vYMQjP
0.776,0.323,1,-17.534,1,0.307,0.0693,0.0106,0.0648,0.33,160.174,222887,TRUE,0,Black Satin Finish,Saint James,1JDazWdwQ2GN1d1roXqDbU
0.559,0.655,7,-11.775,1,0.0464,0.114,3.74E-06,0.42,0.698,89.825,79850,FALSE,4,Nobody Knows You,milk,2Md2XzUQG0Ui5JdANxp9O0
0.824,0.308,11,-14.368,1,0.181,0.589,1.46E-06,0.0737,0.529,135.037,237771,TRUE,0,The City (A Musicotics Single),Savvy,3R6f6dyrW7acbF27X4W5pn
0.241,0.943,2,-5.397,1,0.15,0.000858,0.00971,0.317,0.265,105.113,135429,TRUE,3,Bigger Boat,The HooliganZ,7jADIzvrJwOw3jZxUMPenw
0.701,0.885,6,-4.435,0,0.0481,0.548,0,0.351,0.776,108.166,203754,TRUE,0,Así Es La Vida,Tony Eufracio,3nyFXDcWY0a6dD82aeGDf3
0.633,0.5,7,-12.721,1,0.0389,0.643,0.898,0.0913,0.679,118.701,232387,FALSE,1,"Back, Dog",Ethan Setiawan,29JUTE8oYVk0iibdXrC7R0
0.454,0.776,11,-11.119,1,0.389,0.16,0.000411,0.301,0.407,82.776,190068,TRUE,0,Justice Prevails,Last Bronzeman,06rit5HZEwIV37OliqMxC9
0.614,0.831,5,-8.415,0,0.148,0.0467,0.000263,0.297,0.408,91.02,161595,TRUE,0,Blind Warriors,Last Bronzeman,4DkSbzrAueB0yO8qX01tbb
0.529,0.595,1,-8.931,1,0.515,0.218,2.80E-05,0.309,0.345,87.875,142081,TRUE,0,A Slugworth,Last Bronzeman,1CPJvUIvofzyohjyQ87ped
0.718,0.673,7,-9.636,1,0.397,0.0841,0,0.203,0.892,175.195,200008,TRUE,0,Turn Back The Clock,Last Bronzeman,3NTvVoUg9Zs4LqVDNAp70Q
0.453,0.818,10,-7.769,0,0.32,0.349,0,0.16,0.515,183.667,219403,TRUE,0,Saturday Night Special,Last Bronzeman,4qYApQ7CvW8JUzKIIyTqrS
0.501,0.755,1,-5.581,0,0.324,0.283,0,0.0953,0.649,171.05,227410,TRUE,0,Soul Crypt,Last Bronzeman,5NPDDtBliFPDthWtl34vG5
0.499,0.552,11,-8.572,0,0.448,0.05,0.783,0.309,0.468,177.357,132416,TRUE,0,Iron Shirt,Last Bronzeman,40GFBFtM0yj20scWMt8Viu
0.563,0.503,7,-16.393,0,0.45,0.701,0.755,0.316,0.468,94.859,194065,TRUE,0,Heavy Blade,Last Bronzeman,2cws74QPGK9Bo5Q36RTlRc
0.514,0.693,0,-9.47,1,0.237,0.0149,0,0.233,0.533,93.719,312347,TRUE,0,Remember That Shit,Last Bronzeman,1yQuoBz4B8XrJ5vEhQ3tE9
0.578,0.688,8,-8.791,0,0.218,0.0911,0,0.0472,0.632,93.785,325017,TRUE,0,It's Coming,Last Bronzeman,3qvcukVKoizXDirLyLUvLI
0.511,0.688,9,-9.328,1,0.379,0.133,0,0.305,0.504,172.988,127975,TRUE,0,The Best Part,Last Bronzeman,16FsApZJ0m7UlLEG0KvFgI
0.716,0.522,1,-10.798,0,0.367,0.18,0,0.205,0.349,90.728,140879,TRUE,0,Long As The Star Shine,Last Bronzeman,6jqxw3HE2RbwWl2mO9WsbR
0.794,0.437,1,-11.704,1,0.315,0.396,1.60E-06,0.123,0.441,94.797,167838,TRUE,0,Great Forest,Last Bronzeman,0K5Iidtfca5e1Yqi3xs7aB
0.74,0.501,3,-11.443,0,0.395,0.734,0,0.295,0.623,96.297,169536,TRUE,0,Abstract of the Mind,Last Bronzeman,1IXVMiL6ytpQD1Ld6W74NK
0.74,0.799,4,-7.768,0,0.0742,0.739,0.588,0.0876,0.982,99.953,148062,FALSE,0,Coconut Drinks For Two,Sensawunda,549HToyIntOXHuhxe25kBW
0.952,0.338,6,-14.292,0,0.0592,0.452,0.00746,0.276,0.623,125.076,111412,FALSE,0,Intro,Althea,6zT5VwgkwW4B2S4fVabPWZ
0.622,0.291,1,-12.926,0,0.119,0.218,7.93E-06,0.123,0.155,149.828,105665,FALSE,0,Great,Althea,42ahF3ytyb3vUVas5kILOs
0.562,0.328,6,-13.666,0,0.0839,0.622,3.84E-05,0.518,0.554,99.746,177659,FALSE,0,Pep Talk,Althea,30MsD0rJG70UDoqzWjsHZd
0.691,0.403,1,-10.769,0,0.0498,0.495,7.91E-06,0.163,0.51,84.014,228624,FALSE,0,Win,Althea,02cgh3fyBeHUEEUzEdKWLG
0.792,0.505,11,-9.51,0,0.168,0.173,2.00E-06,0.0757,0.813,96.034,215066,FALSE,0,Hold Me,Althea,1rjYYAtvOGaMAg5M6FnLhU
0.686,0.546,1,-8.671,1,0.0426,0.147,0.000188,0.105,0.315,141.011,95373,FALSE,0,Trophy,Althea,3sOIX8Zk2VqjsN4h9ScBcI
0.691,0.508,8,-9.86,1,0.0417,0.398,0.853,0.328,0.141,110.003,159273,FALSE,0,Premium Plans,Dizzy Spins,4WpUMlYKp5P0FGmpwo3fQ2
0.769,0.483,9,-11.026,1,0.362,0.00333,0,0.0976,0.533,156.064,173140,TRUE,0,IRS K (Freestyle),Sp3ctr3,0VSSkOB2ECcD2WsaRkXeKJ
0.808,0.362,8,-20.005,1,0.0651,0.00257,0.819,0.0848,0.549,120.018,192000,FALSE,0,Late Night x Musical Curators,4am Rarri.tv,4fRuRbr4Zoup3AoMgUvEvY
0.55,0.625,8,-6.797,1,0.0389,3.32E-05,0.0843,0.23,0.363,139.922,155350,TRUE,0,4GettaBout It,DJ WYNTER ONLYRAPPERHEARDWORLDWIDE COKEBOY,0GCQeaADTMsbj56r5Pgjg1
0.418,0.62,7,-11.761,1,0.432,0.0927,9.46E-05,0.723,0.277,170.355,150021,TRUE,0,Da Kill,Lou Costello,5F7UrL1vsyHhn4jhgicoXS
0.922,0.484,11,-8.881,1,0.0691,0.0589,0.227,0.0874,0.634,129.99,118154,FALSE,0,Frienemies,TrakLegend,4iT5BsD9sY4DpGtQhEWDu4
0.104,0.0392,9,-27.682,0,0.0424,0.793,0.804,0.111,0.0373,87.029,174000,FALSE,0,Tranquil Waters,Meditative Zen,1mwG1aJYcWRNNKJISn6swP
0.131,0.0341,9,-29.53,0,0.0356,0.946,0.932,0.0917,0.0357,95.982,144000,FALSE,0,Peaceful Moments,Meditative Zen,3ixq1JxxZQZcMiYmG0Jdjz
0.136,0.0237,11,-28.718,1,0.0472,0.988,0.662,0.11,0.0391,142.667,138000,FALSE,0,Stillness Within,Meditative Zen,7x80JhBfgCRvGLFTZ9RRzU
0.475,0.00357,1,-29.376,1,0.0451,0.9,0.264,0.111,0.0358,93.236,144000,FALSE,0,Whispers of Calm,Meditative Zen,3OOdyQFnGc2C5ixuehJE03
0.0668,0.0383,9,-28.813,1,0.0425,0.886,0.749,0.072,0.0374,72.883,145000,FALSE,0,Soothing Serenade,Meditative Zen,48eVC6pbUcPVb6tdc0r3zB
0.203,0.00649,9,-34.459,0,0.0481,0.907,0.966,0.096,0.117,90.997,138000,FALSE,0,Gentle Breezes,Meditative Zen,1jgn67V18qJBmAbwnvZ57e
0.4,0.0245,0,-25.06,1,0.0392,0.894,0.736,0.112,0.0379,99.724,145000,FALSE,0,Quiet Contemplation,Meditative Zen,2gpAVsgSZMLd9uOY31boLN
0.136,0.0195,1,-31.552,0,0.0474,0.978,0.959,0.112,0.0373,73.493,146000,FALSE,0,Melodic Meditation,Meditative Zen,5HWJvSElf2BzcjRYP7dtA1
0.476,0.0206,3,-26.315,0,0.0363,0.891,0.886,0.107,0.0341,43.598,128000,FALSE,0,Restful Repose,Meditative Zen,4td33IAsi9kWl7b6NgATly
0.431,0.00764,9,-30.18,1,0.0391,0.941,0.944,0.124,0.0396,100.02,146000,FALSE,0,Harmony in Motion,Meditative Zen,2DWI8BaJdonboYR3klSJmH
0.157,0.0241,5,-27.948,0,0.042,0.856,0.937,0.108,0.0378,75.438,158000,FALSE,0,Serenity's Symphony,Meditative Zen,0n1EWwLPbC9mNoY4YkQOtN
0.0625,0.0588,0,-25.483,1,0.0557,0.993,0.893,0.108,0.0319,56.287,184000,FALSE,0,A Moment of Serenity,Meditative Zen,2luXIThi48DjeOelDeyl0C
0.365,0.00725,9,-32.874,0,0.0301,0.923,0.906,0.109,0.0355,68.409,172000,FALSE,0,Healing Harmonies,Meditative Zen,0WcqlKcQx0dUhKSWB2PJXJ
0.12,0.0674,0,-26.638,1,0.042,0.968,0.895,0.123,0.0326,80.911,182000,FALSE,0,Serenade of Serenity,Meditative Zen,2TZXHi11qXO3bUBjwWBVnD
0.0647,0.05,9,-27.009,1,0.048,0.95,0.882,0.157,0.0422,69.596,174000,FALSE,0,Blissful Tranquility,Meditative Zen,1nHjdGMHfkJTLy3vfOmPNv
0.377,0.915,4,-1.912,1,0.052,4.45E-05,0.0235,0.625,0.514,149.938,204400,FALSE,0,In My Bones,Press your luck,4FEMkvweOoEp4KYrmtS4Ze
0.415,0.853,10,-1.862,0,0.0468,3.97E-05,0.000196,0.315,0.526,142.892,238741,FALSE,0,Mementos,Press your luck,5FnYzQLKZcUEB38Zh0JmTs
0.31,0.896,4,-1.816,1,0.0518,3.12E-05,6.28E-05,0.112,0.533,168.983,246746,FALSE,0,Tell Me Why,Press your luck,642qJdd9QXQmgz3wau55aW
0.476,0.0616,11,-16.748,0,0.0393,0.186,0.873,0.163,0.0932,105.935,68685,FALSE,0,blue,Fox Teeth,2O52dMD5XUY9feefRtlv7j
0.392,0.839,2,-8.417,1,0.0731,0.00254,0.0969,0.287,0.306,152.091,158896,FALSE,0,Ghost Without a Grave,Fox Teeth,7aaW040IsZbily9hCvVADr
0.465,0.69,7,-9.229,0,0.0438,0.000425,0.0318,0.131,0.565,150.031,191241,TRUE,0,Stay Here,Fox Teeth,0bjQtnDlEpOACeE0s92l2b
0.297,0.893,7,-7.544,1,0.0515,3.14E-05,0.861,0.365,0.309,164.109,180709,FALSE,0,Promises,Fox Teeth,6lXwnocBjFmQpjOsyrHrdX
0.42,0.595,2,-8.529,1,0.0358,0.0332,0.195,0.116,0.152,114.095,165510,FALSE,0,Mathematician,Fox Teeth,03DqzgooxnyxdpAx87QhMS
0.446,0.85,9,-8.217,1,0.0588,0.00187,0.0264,0.121,0.379,142.884,201151,FALSE,0,Two Emos (And Some Checkered Vans),Fox Teeth,6xotqpxeQk8jRIYEcUJfAe
0.386,0.0766,8,-16.448,1,0.0465,0.774,1.12E-05,0.112,0.455,135.967,91611,FALSE,0,Dying By My Own Blade,Fox Teeth,4YMeAKH9BDLQzKDcg0wPaI
0.143,0.0688,0,-27.4,1,0.0374,0.975,0.841,0.104,0.0364,140.818,45992,FALSE,0,earthtone,Fox Teeth,4yWv8mm3maf6zuz9K982XK
0.38,0.705,0,-7.017,1,0.0533,0.000704,0.0183,0.165,0.426,118.004,196754,FALSE,0,Floral Patterned,Fox Teeth,0qvQrIc3FJWuGAHk4JZkhY
0.426,0.649,1,-8.344,1,0.0415,0.0616,0.376,0.146,0.348,140.022,199122,FALSE,0,Asbury Park,Fox Teeth,3Ynk5jZrcTfq0ELWozy8M0
0.37,0.924,5,-7.383,0,0.0942,0.00123,0.00479,0.0614,0.376,162.174,195074,FALSE,0,"Wednesday, Forever???",Fox Teeth,4lAnklUZHluhjlAvOBJ6cg
0.497,0.508,2,-15.888,1,0.103,0.288,2.77E-06,0.327,0.556,74.812,102979,TRUE,0,Ben Shapiro Writes a Song,Dr S,7dy7RjfuhUDwnbXoOjIlqI
0.625,0.249,6,-20.683,0,0.676,0.186,4.46E-05,0.136,0.651,180.71,66838,FALSE,0,"KWAK Diss, Pt. 3",Dr S,5QkmdOeQobxYVRmhmHhA0U
0.878,0.651,1,-13.04,1,0.381,0.000694,0,0.134,0.498,137.987,165693,TRUE,0,CREEPIN,v-tec king of la,3CYdCarSxzBNMOExGDW5RH
0.673,0.584,6,-9.407,1,0.412,0.0147,2.66E-05,0.157,0.777,75.928,184274,TRUE,0,GLIZZY (HOTDOGGS N Relish),v-tec king of la,7jg7oye6Cy7wFGjE2nLK7U
0.67,0.442,8,-8.272,0,0.113,0.473,7.31E-06,0.0899,0.537,83.092,202850,TRUE,0,OPPISITION,v-tec king of la,1VCw5o1VVb17u8MMJP0r3F
0.794,0.47,1,-14.185,1,0.203,0.589,1.62E-06,0.193,0.664,144.872,135264,TRUE,0,A GOOD FEELIN,v-tec king of la,3alnebNnaklgvrEmxEEsTB
0.915,0.273,4,-14.49,0,0.15,0.617,0,0.0902,0.489,95.994,191400,TRUE,0,NO DEGREES (DROPPED OUT),v-tec king of la,0rKZEHcpcM8QaAR7hcQf7x
0.706,0.486,1,-10.963,1,0.641,0.585,0,0.161,0.505,173.646,122256,TRUE,0,HOOD BOUNCE,v-tec king of la,30Lzz7Ex9ci0CL7RHE51KH
0.876,0.335,8,-14.087,0,0.183,0.75,0,0.146,0.582,121.98,209475,TRUE,0,I DON'T KNOW NOTHING,v-tec king of la,1PTJCgUjyBjmWNjJXWw9Qo
0.675,0.576,4,-8.504,0,0.0286,0.43,0.469,0.0876,0.521,84.012,139403,FALSE,0,Evermore,Anajay,3FhjOhpqq78Rovz8Dn4xOU
0.597,0.409,9,-10.19,0,0.0352,0.979,0.0492,0.0976,0.51,127.331,128157,FALSE,0,Port Stockton - 2018 demo,Vufcup,5pQ3gLGvmOykgnTYiN33oX
0.739,0.286,9,-9.995,1,0.0431,0.98,3.00E-06,0.112,0.695,121.72,105221,FALSE,0,Anders Villa - 2018 demo,Vufcup,0ZgTXAHTHSsFAzg8rcOa2H
0.41,0.312,7,-8.065,1,0.0428,0.962,0.000454,0.118,0.576,201.08,102087,FALSE,0,Barnyard Shuffle - 2017 demo,Vufcup,5PzPAKdr1xbj56Qrbqmk1N
0.389,0.414,2,-9.417,1,0.0343,0.975,0.862,0.111,0.27,111.318,290769,FALSE,0,The Fall of A. Fall - 2018 demo,Vufcup,6U7aVX5sc3PRh77BzSroWX
0.532,0.339,9,-10.725,0,0.0393,0.844,1.59E-06,0.109,0.838,90.761,88137,FALSE,0,Pine Box Blues - 2017 demo,Vufcup,3FqFQsRn1nZtAaPqg57Dur
0.649,0.13,0,-14.08,1,0.0617,0.924,0,0.219,0.583,138.301,107598,FALSE,0,The Well Of Penrhys - 2017 demo,Vufcup,7D07QuHiM2HfW3d0dGx1mT
0.563,0.0484,7,-19.298,1,0.0777,0.955,0.00317,0.115,0.566,170.329,123376,FALSE,0,1857 Steel Rail Blues - 2009 demo,Vufcup,5Kd6wobEvsOhIpJqT3xg0l
0.336,0.267,7,-13.861,1,0.0364,0.983,0.509,0.126,0.346,198.965,252082,FALSE,0,Pandora Avenue - 2018 demo,Vufcup,0YhryJzjJRtxl8pNhRNTUb
0.771,0.673,1,-8.69,0,0.418,0.434,0,0.104,0.815,88.24,164545,FALSE,0,New York Minute - Clean Edit,Mister Fitzwell,5XqCvFGHOJWQ2n3XQa17um
0.859,0.683,1,-6.375,0,0.33,0.0977,0.00124,0.112,0.466,159.992,204102,FALSE,0,YaY YaY 2 (Clean),CashBoy Ballin,4AqnRhannoNx7PbmMVUVbi
0.803,0.704,5,-7.145,0,0.0428,0.185,0.000682,0.0942,0.701,111.993,175720,FALSE,0,TONIGHT,CallMeMeech,0sODqVjyfwYQICfSmV4Ogb
0.0604,0.141,2,-21.028,1,0.0374,0.838,0.958,0.111,0.033,69.352,600000,FALSE,0,Serenity is the state of being calm and peaceful,Tmang,2Q3einOJOM7OT8x91jUqKf
0.0762,0.183,2,-21.864,0,0.0405,0.927,0.951,0.167,0.0361,80.993,600000,FALSE,0,"The absence of noise, stress and turmoil",Tmang,2jBu39DDAYErcwgdh6bpOG
0.151,0.637,7,-11.753,1,0.0464,0.742,0.959,0.142,0.039,82.719,600000,FALSE,0,"The harmony of mind, body and soul",Tmang,3YMfNxtdnN2EXfVJBtB2tA
0.458,0.296,0,-9.444,0,0.0426,0.964,0.936,0.111,0.186,112.747,600000,FALSE,0,The acceptance of what is and letting go,Tmang,1BhPYcXSBxtsuNEYo5EyFY
0.337,0.229,10,-10.314,1,0.0397,0.954,0.917,0.112,0.167,87.284,600000,FALSE,0,Ambient is the quality of surrounding and enveloping,Tmang,1GnxtTH5hFAuXVByTRaMek
0.0648,0.107,0,-26.194,1,0.0431,0.93,0.987,0.0927,0.0278,59.005,600000,FALSE,0,"The subtle sound, light and scent that soothe and heal",Tmang,2vtxGog179Xy9kgjWFpH1S
0.166,0.0138,0,-31.214,0,0.0365,0.948,0.948,0.0869,0.0257,73.92,285592,FALSE,0,"The gentle touch, taste and breath that nourish and fill",Tmang,7C4MrSz5Bg9PV36fvlv1Ka
0.167,0.191,1,-25.818,1,0.0533,0.0325,0.858,0.111,0.0376,126.421,600000,FALSE,0,"The natural rhythm, flow and balance that create and reveal",Tmang,10H2GS3ZXAmESKf3fCcH6v
0.173,0.493,8,-14.455,0,0.0512,0.664,0.937,0.151,0.0829,115.5,600000,FALSE,0,Meditative is the practice of being mindful and aware,Tmang,56utWzQr0dS3efy03EbQui
0.182,0.134,4,-24.015,0,0.051,0.887,0.807,0.107,0.0316,69.867,315688,FALSE,0,The focus on the present moment and the inner self,Tmang,0xdQxzqaNeE72LewWTlsAj
0.124,0.257,4,-18.645,0,0.0469,0.482,0.935,0.234,0.0372,97.855,600000,FALSE,0,"The exploration of thoughts, feelings and sensations, the cultivation of compassion, wisdom and liberation",Tmang,3IrA3dXYJ0zPMNq3hjiYg5
0.651,0.217,11,-19.812,1,0.0295,0.565,0.852,0.104,0.687,110.022,122259,FALSE,0,Better Fly,Nikea Ronk,7zRIRgb7uyczFnb5GobxM9
0.666,0.732,9,-9.66,0,0.0411,0.0109,0.0295,0.159,0.482,124.978,245026,FALSE,0,Taken,KHALIKO,0Rq9czQeWzhVIHC9EXFJAx
0.759,0.388,10,-17.524,1,0.0566,0.051,0.894,0.342,0.287,142.822,176470,FALSE,0,Eres La razón De Vivir,Kurlin,1fNO6jyXaNP1wVgQ5hOr6z
0.698,0.366,10,-16.013,0,0.141,0.0243,0.871,0.0947,0.925,81.864,164102,FALSE,0,Eres Mi Secreto En Mi,Kurlin,3rHvgTshwj8e0QFNPp0Qw8
0.773,0.25,3,-17.562,0,0.1,0.075,0.881,0.0974,0.401,153.983,174545,FALSE,0,Me gustaría Ser Mas Que Amigo,Kurlin,1cbJlMLvnrwo6ZmPqIssrx
0.645,0.702,1,-13.77,1,0.0855,0.305,0.867,0.359,0.684,196.035,178775,FALSE,0,No Me Busques jamás,Kurlin,5mDozHvVXEc9EM9S196AS2
0.629,0.344,10,-16.259,0,0.104,0.081,0.894,0.0906,0.842,163.807,164102,FALSE,0,No Me olvidaré De Ti,Kurlin,564rm57abEHhlaqKZKFiK1
0.451,0.616,6,-16.037,0,0.0352,0.00166,0.838,0.236,0.614,128.006,97500,FALSE,0,No Me Odies Querida,Kurlin,3geJcpZzoCmcPfJXPBe8J0
0.74,0.949,7,-14.743,0,0.0393,0.24,0.754,0.0721,0.961,140.009,123428,FALSE,0,Siempre Tuve Fe En Ti,Kurlin,4TMXVNQ8CvGfBplJMcCfDz
0.813,0.624,11,-15.081,0,0.0462,0.005,0.899,0.0644,0.969,109.998,113454,FALSE,0,Se Que Nunca Me olvidarás,Kurlin,0Rwp6HxstfZLAfaggPesJa
0.39,0.396,10,-15.621,1,0.0603,0.0477,0.804,0.084,0.325,71.383,174789,FALSE,0,Sinti No Soy Nada,Kurlin,5b1cyUEunUbeAmnA5G10QN
0.691,0.549,5,-16.187,1,0.0401,0.00114,0.101,0.293,0.963,109.984,112363,FALSE,0,Yo Siempre Te extraño,Kurlin,69ZHOqncRqZikCQA6odDi8
0.483,0.363,2,-13.096,1,0.0397,0.477,3.23E-06,0.0527,0.0854,139.983,182949,TRUE,0,she's just like me,ilyzayy,6c4PPMP2LUGiSalrVycPp3
0.779,0.363,9,-19.308,1,0.471,0.102,0.943,0.289,0.848,215.983,124240,FALSE,0,Crushed,Janara Crow,3aXTeMJxlrazwLiPrpGsaD
0.917,0.724,1,-6.592,1,0.0701,0.0404,0,0.154,0.712,100.044,179258,TRUE,0,Andrew Tut,King Tut (Turn Up Tony),2RDIdoAffgdKszvIr3INs3
0.858,0.722,0,-0.146,1,0.112,0.0849,0,0.243,0.266,125.94,185597,TRUE,0,Mamma Get Them Racks,King Tut (Turn Up Tony),2YmaGiVofIR0XBblkKtRH0
0.821,0.677,0,-5.107,1,0.0417,0.0281,3.10E-06,0.139,0.117,99.993,195675,TRUE,0,Litty In Da Bitty,King Tut (Turn Up Tony),4lu8pJppbyOXnxqmxCq7Dn
0.874,0.591,10,-8.164,0,0.355,0.106,0,0.215,0.696,92.05,125806,TRUE,0,Sorryns Favorite,King Tut (Turn Up Tony),4e9pzmFhlqPLVWF9vBDX6R
0.674,0.55,10,-10.891,0,0.0765,0.0692,0,0.321,0.324,97.067,148329,TRUE,0,She To Exclusive,King Tut (Turn Up Tony),3L9zZGGLhbtoOzQRCLrBHM
0.88,0.57,1,-9.93,1,0.153,0.0103,1.26E-05,0.135,0.501,139.919,185202,TRUE,0,Like Lil Boom,King Tut (Turn Up Tony),68SdsuPiUxuVbb9ZL1h4Qa
0.886,0.516,7,-10.091,1,0.28,0.0415,0,0.1,0.299,81.973,187385,TRUE,0,Blick Walk,King Tut (Turn Up Tony),4sHD8cFG5ieGJ42yJsQcgK
0.598,0.485,11,-7.914,0,0.48,0.142,1.24E-05,0.114,0.275,86.883,175195,TRUE,0,Gamma Ray,King Tut (Turn Up Tony),2pnzFqVaG8HkEaiBOBJCac
0.823,0.612,8,-6.231,0,0.448,0.0571,3.16E-05,0.143,0.623,120.003,145032,TRUE,0,Dun Dadda,King Tut (Turn Up Tony),6mvRsaLnGB5oedliIHXB7n
0.774,0.671,8,-7.325,0,0.116,0.0917,0.00191,0.107,0.48,140.008,194792,TRUE,0,Young Blood,King Tut (Turn Up Tony),3l7xqWuoM5r2B1qzBxxMkf
0.793,0.671,8,-7.037,0,0.129,0.0139,0,0.212,0.722,143.956,191379,TRUE,0,Sippi,King Tut (Turn Up Tony),3m8SLvNXxUGUhe4u3IuKIa
0.654,0.549,7,-9.37,0,0.0874,0.116,1.44E-06,0.16,0.626,149.935,153623,TRUE,0,MVP,King Tut (Turn Up Tony),2tB2aM9tWuT4tYPL7vlnW4
0.753,0.749,5,-6.711,0,0.293,0.0341,0,0.115,0.616,90.023,187958,TRUE,0,Hot Sauce,Savelle Tha Native,7jovn1zLaCy36GdD0h3BDx
0.753,0.756,5,-6.434,0,0.281,0.027,0,0.117,0.618,89.992,189167,FALSE,0,Hot Sauce (Radio Edit),Savelle Tha Native,0cNG561rqMm5ZMYqH4SgZS
0.485,0.754,9,-7.696,1,0.373,0.562,1.48E-06,0.0562,0.137,194.743,214644,TRUE,0,Relapse,QuaZar,0a0L1zOa1Kvr2q6hbeME37
0.798,0.384,1,-10.271,1,0.344,0.334,5.30E-06,0.108,0.208,130.073,252934,TRUE,0,NO BIRKINS,QuaZar,7yiMgEyi5P4XvSRzpw0Zgt
0.787,0.77,0,-4.219,1,0.265,0.122,0,0.351,0.599,135.058,142383,TRUE,0,Therapy Session pt. 22,QuaZar,4I5BNKipe9pwf69BvVKrni
0.639,0.94,10,-7.673,0,0.0729,0.0028,0.935,0.333,0.732,130.049,304929,FALSE,0,Live From (REDACTED) - Live,Sensawunda,1PvEGpeRb40cFifcYnhMVr
0.169,0.294,5,-19.027,0,0.0776,0.946,0.685,0.195,0.0345,113.659,64000,FALSE,0,Mantra,Yotuma,0hbRhMAGMPwBpiaS1u5Hj4
0.369,0.94,8,-2.805,1,0.0736,4.20E-06,0.843,0.156,0.492,154.629,278953,FALSE,0,Welding The Flesh,Yotuma,1TSYoHhNeUPjyTCKcNHsrH
0.308,0.962,1,-2.46,1,0.0944,4.77E-06,0.817,0.313,0.47,111.058,250303,FALSE,0,The Traveler,Yotuma,6rPSgHswVGvtedJCaJDlhT
0.446,0.978,8,-2.47,1,0.0753,4.34E-06,0.848,0.116,0.327,96.974,332320,TRUE,0,Viscera Bucket,Yotuma,4aOBOP5ywRjrKyCiBXlhnu
0.45,0.963,8,-2.511,1,0.0687,2.99E-06,0.863,0.257,0.532,94.891,308742,FALSE,0,Shrine Of Absolution,Yotuma,2Ymy24NGwTmOeya69U2BlF
0.489,0.93,1,-2.558,1,0.0824,1.55E-05,0.887,0.0804,0.382,99.963,285620,FALSE,0,Unhinged Atrocities,Yotuma,6ODCCmr09x84umF4D3QNPe
0.471,0.923,1,-2.287,1,0.0491,2.83E-06,0.854,0.113,0.538,95.999,255156,FALSE,0,Wrath Of Acala,Yotuma,43nNGOWauxuQiY3wb9FQzv
